ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS_1 e_RA_ICRS DE_ICRS_1 e_DE_ICRS SolID Source_1 RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 d_arcsec1 _r_2 _x_2 _y_2 _p_2 Source_2 RA_ICRS_2 DE_ICRS_2 rest b_rest B_rest rlen ResFlag ModFlag
11 1448.74 816.58 13.274 0.008 1.165 0.013 0.66 0.018 0.657 0.011 1.216 0.013 150.4160970397132 -49.61210181449231 0.2291 0.039315 -0.035891 -0.016046 245.9 "Gaia DR2 5406950413604689152" 150.41604844186 0.0242 -49.61204651041 0.0252 1635721458409799680 5406950413604689152 403036293 2015.5 0.7951 0.0298 26.6411 -5.832 0.048 1.050 0.048 -0.2252 -0.3089 -0.3961 0.2344 0.1356 0.3113 -0.2579 0.0958 0.0835 -0.0918 213 141 211 2 3.5838 286.81 0.0 0.0 31 1 170.5063 1.4904 0.0064 -0.045 24 14 0.041807 0 37 0 295 125400.0 41.04 3056.136 12.9425 0.0004 36 5.13e+04 66.39 772.742 13.5761 0.0014 35 1.068e+05 72.98 1462.968 12.1908 0.0007 1.260 0 1.3853 0.6336 0.7517 nan nan 0 nan nan nan NOT_AVAILABLE 276.91553741873 4.48762072242 180.96356747156 -55.69714993472 100001 4890.00 4676.78 4959.00 nan nan nan nan nan nan 200111 4.15 4.04 4.54 8.875 8.279 9.472 150.416087193 0.7396 -49.6120510307 0.7398 0.0 0.039132 -0.035852 -0.015682 246.4 5406950413604689152 150.41604844186 -49.61204651041 1215.02314456383 1172.17396240701 1261.06036598384 1180.10634125994 1 1
12 244.809 170.516 13.307 0.022 0.494 0.028 0.38 0.027 0.267 0.031 0.488 0.029 150.57046278330415 -49.66457488161801 1.1342 0.093606 0.064009 -0.068301 136.9 "Gaia DR2 5406938937452293888" 150.57033020567 0.0148 -49.66427173603 0.0147 1635721458409799680 5406938937452293888 579933917 2015.5 0.5444 0.0181 30.0349 -5.547 0.030 4.178 0.029 -0.0928 -0.2953 -0.3532 0.2116 0.1390 0.2369 -0.1432 0.1456 -0.1244 0.0695 239 0 237 2 0.1452 234.47 0.0 0.0 31 0 120.0485 1.6608 0.0040 -0.038 27 15 0.038119 0 42 0 359 95260.0 20.25 4703.156 13.2411 0.0002 38 5.69e+04 37.99 1497.742 13.4636 0.0007 37 5.704e+04 38.53 1480.465 12.8714 0.0007 1.196 0 0.5921 0.2225 0.3696 nan nan 0 nan nan nan NOT_AVAILABLE 277.02711155983 4.50601017382 181.16034643694 -55.67700778596 100001 6916.00 6808.00 7101.50 nan nan nan nan nan nan 200111 2.46 2.33 2.54 12.459 11.295 13.622 150.570367103 0.4605 -49.664289726 0.4536 0.0 0.093367 0.064047 -0.067936 136.7 5406938937452293888 150.57033020567 -49.66427173603 1744.76429301844 1690.8795682275 1802.1265038736 1180.88006369622 1 1
13 1329.88 614.085 13.337 0.007 0.741 0.01 0.189 0.013 0.46 0.01 0.847 0.012 150.43142967568616 -49.62876045987896 0.3908 0.04169 -0.025928 -0.032646 218.5 "Gaia DR2 5406950207446256512" 150.43141052273 0.0151 -49.62865262402 0.0158 1635721458409799680 5406950207446256512 1022174194 2015.5 0.5884 0.0190 31.0034 -8.035 0.031 6.029 0.030 -0.1041 -0.2929 -0.3686 0.1507 0.2533 0.1835 -0.2328 0.0884 -0.1408 0.1719 230 0 230 0 -5.8971 121.21 0.0 0.0 31 1 127.3437 1.5811 0.0041 -0.008 26 15 0.040316 0 37 0 318 100300.0 26.76 3749.639 13.1848 0.0003 34 5.127e+04 77.93 657.961 13.5767 0.0017 34 7.248e+04 116.7 621.289 12.6114 0.0017 1.233 0 0.9652 0.3918 0.5734 nan nan 0 nan nan nan NOT_AVAILABLE 276.93353969474 4.48036052381 180.99559978942 -55.70414866055 100001 5342.00 4958.45 5423.00 nan nan nan nan nan nan 200111 4.03 3.91 4.68 11.919 10.856 12.981 150.43146393 0.4783 -49.6286785824 0.4711 0.0 0.041381 -0.025889 -0.032282 218.7 5406950207446256512 150.43141052273 -49.62865262402 1620.67069226466 1571.94845236025 1672.4489263046 1180.03106199137 1 1
14 246.077 909.274 13.364 0.014 0.606 0.018 0.334 0.017 0.382 0.022 0.71 0.021 150.56923903513353 -49.60354979936778 1.0104 0.063705 0.063284 -0.007314 96.6 "Gaia DR2 5406939865165046144" 150.56908862029 0.0161 -49.6032865994 0.015 1635721458409799680 5406939865165046144 1164229078 2015.5 0.6177 0.0186 33.1718 -8.401 0.031 7.499 0.029 -0.1941 -0.3708 -0.4288 0.2591 0.2125 0.3084 -0.2177 0.2389 -0.0934 -0.0094 240 0 238 2 -4.8364 142.93 0.0 0.0 31 1 116.4374 1.6040 0.0039 -0.023 27 16 0.041037 0 41 0 293 95620.0 197.1 485.05 13.237 0.0022 32 5.179e+04 338.1 153.178 13.5658 0.0071 30 6.463e+04 463 139.592 12.7358 0.0078 1.218 0 0.8300 0.3288 0.5012 nan nan 0 nan nan nan NOT_AVAILABLE 276.98971611935 4.55428168255 181.09284844913 -55.62936784872 100001 5753.00 5511.75 5835.91 nan nan nan nan nan nan 200111 3.17 3.08 3.45 9.912 9.081 10.743 150.569144436 0.4809 -49.6033188869 0.453 0.0 0.063703 0.063323 -0.00695 96.3 5406939865165046144 150.56908862029 -49.6032865994 1547.24144983691 1503.58555920156 1593.45776504125 1181.74520828065 1 1
15 375.503 1391.2 13.365 0.012 0.706 0.017 -0.037 0.016 0.44 0.02 0.78 0.019 150.55208562346132 -49.563812490137856 0.8448 0.061416 0.052189 0.032376 58.2 "Gaia DR2 5406940518000088704" 150.55190328873 0.0176 -49.56360981752 0.0161 1635721458409799680 5406940518000088704 883032314 2015.5 1.2782 0.0199 64.3406 -12.044 0.035 3.811 0.031 -0.1248 -0.2839 -0.4983 0.1736 0.2881 0.2234 -0.2760 0.1811 -0.1299 0.0700 219 0 219 0 4.2265 313.03 0.0 0.0 31 1 121.3601 1.5890 0.0042 -0.033 25 16 0.044222 0 39 0 340 97400.0 31.06 3135.561 13.217 0.0003 38 5.14e+04 42.84 1199.806 13.5740 0.0009 34 6.813e+04 91.85 741.777 12.6785 0.0015 1.227 1 0.8955 0.3570 0.5385 nan nan 0 nan nan nan NOT_AVAILABLE 276.95686499362 4.57930237164 181.0341678451 -55.60486777277 100002 5615.83 5088.60 6392.84 nan nan nan nan nan nan 200111 1.63 1.26 1.99 2.382 2.281 2.483 150.551983241 0.5389 -49.5636262276 0.4811 0.0 0.061641 0.052228 0.03274 57.9 5406940518000088704 150.55190328873 -49.56360981752 765.259133231787 753.711069284192 777.160012051897 1182.13367574892 1 1
16 1237.03 1096.43 13.483 0.005 0.678 0.008 -0.073 0.008 0.429 0.007 0.803 0.009 150.44272691551598 -49.588835901009105 0.4360 0.020041 -0.018672 0.00728 291.3 "Gaia DR2 5406950585403395840" 150.44263586994 0.0152 -49.5887301331 0.0154 1635721458409799680 5406950585403395840 1016077810 2015.5 1.6833 0.0187 89.7938 -12.068 0.030 2.792 0.028 -0.1515 -0.3222 -0.3764 0.2023 0.2165 0.2780 -0.1556 0.1871 -0.0522 0.0723 238 0 237 1 -3.753 159.66 0.0 0.0 31 1 110.3977 1.5871 0.0040 -0.02 27 15 0.038661 0 40 0 353 86880.0 29.8 2915.655 13.3411 0.0004 37 4.532e+04 53.59 845.761 13.7106 0.0013 35 6.047e+04 83.84 721.250 12.8081 0.0015 1.218 0 0.9025 0.3695 0.5330 nan nan 0 nan nan nan NOT_AVAILABLE 276.91524770405 4.51661212861 180.96232120677 -55.66816560475 100001 5316.42 5068.42 5564.84 0.3020 0.2039 0.4531 0.1613 0.0986 0.2241 200111 1.33 1.21 1.46 1.265 1.226 1.304 150.442716018 0.4658 -49.5887421534 0.4391 0.0 0.020141 -0.018634 0.007644 292.3 5406950585403395840 150.44263586994 -49.5887301331 584.117870431825 577.742520098535 590.632920471005 1180.69409640812 1 1
17 1153.86 434.64 13.663 0.008 0.749 0.011 0.058 0.015 0.448 0.011 0.784 0.013 150.45404582070907 -49.643468758216265 0.3965 0.048727 -0.011156 -0.047433 193.2 "Gaia DR2 5406950138726777728" 150.45421186015 0.0156 -49.64344485542 0.0158 1635721458409799680 5406950138726777728 87304379 2015.5 1.8551 0.0192 96.6231 17.772 0.031 -28.472 0.029 -0.1429 -0.3233 -0.3647 0.2032 0.2020 0.2778 -0.1481 0.1760 -0.0468 0.0774 238 0 238 0 -1.565 200.22 0.0 0.0 31 1 93.8928 1.5886 0.0042 -0.032 27 15 0.039247 0 40 0 352 73560.0 15.66 4696.656 13.5218 0.0002 40 3.799e+04 39.21 968.788 13.9022 0.0011 39 5.123e+04 28.74 1782.350 12.9881 0.0006 1.213 0 0.9141 0.3804 0.5337 50.93 10.30 11 4500.0 3.0 0.0 NOT_AVAILABLE 276.95430001907 4.47744268059 181.03240622615 -55.70675470533 100001 5466.50 5406.00 5519.00 0.1955 0.0930 0.2911 0.0977 0.0414 0.1466 200111 1.04 1.02 1.06 0.866 0.841 0.891 150.454093695 0.4776 -49.6433222673 0.4517 0.0 0.048363 -0.011117 -0.047069 193.3 5406950138726777728 150.45421186015 -49.64344485542 530.837434250993 525.4407716798 536.344079895144 1180.05085174145 1 1
18 552.031 77.913 13.711 0.012 0.812 0.016 0.065 0.017 0.492 0.018 0.887 0.017 150.5313085051349 -49.67247829426651 0.9202 0.085493 0.038711 -0.076227 153.1 "Gaia DR2 5406938181538040064" 150.53125542465 0.0966 -49.67222499635 0.0992 1635721458409799680 5406938181538040064 860311669 2015.5 1.4930 0.1191 12.5354 -9.007 0.202 5.360 0.202 -0.112 -0.2209 -0.2834 0.2266 0.0882 0.2591 -0.0555 0.1087 -0.1016 0.0432 237 0 232 5 67.8292 6902.76 0.964 230.0 31 0 1.0197 1.5670 0.0261 -0.021 27 15 0.18662 0 40 0 349 73270.0 21.33 3435.186 13.526 0.0003 36 3.635e+04 50.81 715.344 13.9502 0.0015 36 5.376e+04 50.53 1064.065 12.9357 0.0010 1.230 0 1.0145 0.4242 0.5903 nan nan 0 nan nan nan NOT_AVAILABLE 277.01162897188 4.48445595806 181.13362159082 -55.69882232177 100001 5324.00 5150.00 5387.50 0.8360 0.6563 1.0111 0.4165 0.2926 0.5330 200111 1.37 1.34 1.46 1.355 1.135 1.576 150.531315346 3.1323 -49.6722480762 3.127 0.0 0.085186 0.038749 -0.075863 152.9 5406938181538040064 150.53125542465 -49.67222499635 662.929422193006 613.160903665557 721.317917028148 1180.39062607989 1 1
19 923.63 1405.41 13.846 0.007 0.444 0.01 0.118 0.008 0.265 0.013 0.483 0.009 150.4822583046159 -49.56306758166903 0.4650 0.033793 0.006972 0.033066 11.9 "Gaia DR2 5406951994152688640" 150.48218813427 0.0176 -49.56294670653 0.0167 1635721458409799680 5406951994152688640 1330033221 2015.5 0.3307 0.0212 15.6334 -5.098 0.034 2.291 0.033 -0.1798 -0.3674 -0.4044 0.2365 0.1862 0.2738 -0.1518 0.2250 -0.1204 -0.0164 227 0 227 0 -2.3456 175.58 0.0 0.0 31 0 72.492 1.6701 0.0045 -0.051 26 15 0.043179 0 40 0 351 58070.0 162.7 356.91 13.7785 0.003 38 3.531e+04 207.8 169.946 13.9816 0.0064 37 3.517e+04 428.3 82.115 13.3965 0.0132 1.214 0 0.5851 0.2030 0.3820 nan nan 0 nan nan nan NOT_AVAILABLE 276.92022220174 4.55263959777 180.97019424981 -55.63207079583 100001 6742.67 6594.00 7112.50 nan nan nan nan nan nan 200111 3.32 2.99 3.47 20.544 17.034 24.054 150.482221974 0.5303 -49.5629565723 0.5104 0.0 0.034158 0.007011 0.03343 11.8 5406951994152688640 150.48218813427 -49.56294670653 2776.57323548168 2619.53543555104 2953.11978395549 1181.44589882647 1 1
20 873.031 1559.86 14.021 0.018 0.74 0.032 0.088 0.048 0.46 0.024 0.866 0.026 150.488526859069 -49.550252944950266 0.6701 0.047216 0.01099 0.045919 13.5 "Gaia DR2 5406952028512434816" 150.4883794499 0.0186 -49.55009325723 0.0171 1635721458409799680 5406952028512434816 742640347 2015.5 1.9329 0.0214 90.1367 -16.604 0.036 15.047 0.033 -0.1948 -0.3359 -0.4630 0.2537 0.1854 0.3016 -0.1771 0.2139 -0.1400 -0.0085 224 0 223 1 -0.166 213.89 0.0 0.0 31 0 68.6637 1.5720 0.0047 -0.029 26 15 0.045576 0 38 0 325 54260.0 12.02 4512.559 13.8522 0.0002 37 2.73e+04 36.28 752.410 14.2612 0.0014 36 3.91e+04 26.66 1466.467 13.2816 0.0007 1.224 0 0.9796 0.4090 0.5706 nan nan 0 nan nan nan NOT_AVAILABLE 276.91568135667 4.5653223717 180.96185615365 -55.61945415046 100001 5332.00 5287.38 5355.00 0.1233 0.0419 0.3141 0.0562 0.0185 0.1442 200111 0.91 0.90 0.92 0.598 0.580 0.616 150.488489638 0.5598 -49.5501580443 0.5126 0.0 0.047579 0.011029 0.046283 13.4 5406952028512434816 150.4883794499 -49.55009325723 509.804446765849 504.249034135669 515.481395455108 1181.68377406686 1 1
21 1154.96 1128.83 14.048 0.005 1.973 0.008 98.85 99.0 1.131 0.007 2.132 0.008 150.45313000393773 -49.58610268576365 0.4617 0.015567 -0.011903 0.010033 310.1 "Gaia DR2 5406950379244968320" 150.45307908653 0.027 -49.58597874406 0.0286 1635721458409799680 5406950379244968320 1513452999 2015.5 0.1624 0.0352 4.6171 -5.619 0.054 4.646 0.054 -0.088 -0.3087 -0.2935 0.1393 0.2079 0.1911 -0.0031 0.1372 0.0247 -0.0098 200 0 200 0 13.0928 583.3 0.219 12.0 31 0 17.6037 1.3472 0.0074 -0.046 23 15 0.057653 0 39 0 305 105900.0 49.98 2118.164 13.1264 0.0005 38 2.508e+04 60.53 414.339 14.3530 0.0026 35 1.225e+05 109.3 1120.558 12.0420 0.0010 1.394 1 2.3110 1.2266 1.0845 60.84 1.16 7 4500.0 3.0 0.0 NOT_AVAILABLE 276.91900805236 4.5228853651 180.96880751248 -55.66183935224 100002 3705.36 3576.00 3968.98 nan nan nan nan nan nan nan nan nan nan nan nan nan 150.453116406 0.8381 -49.5859987487 0.8444 0.0 0.015776 -0.011864 0.010397 311.2 5406950379244968320 150.45307908653 -49.58597874406 4892.9181133864 4174.60977748348 5867.85453401434 1180.83709198045 1 1
22 760.424 1038.19 14.065 0.005 0.809 0.007 0.084 0.01 0.483 0.008 0.904 0.007 150.50345864398355 -49.59331422503718 0.8123 0.020915 0.02071 0.002916 82.0 "Gaia DR2 5406940071323466752" 150.50338938006 0.0163 -49.59309309419 0.0161 1635721458409799680 5406940071323466752 1492611728 2015.5 0.7243 0.0198 36.5013 -11.049 0.033 9.401 0.032 -0.1167 -0.2842 -0.3647 0.2098 0.1305 0.2395 -0.1503 0.1595 -0.1072 0.0421 239 0 239 0 -5.2676 137.07 0.0 0.0 31 0 67.353 1.5555 0.0044 -0.023 27 15 0.040864 0 41 0 363 52780.0 11.33 4658.98 13.8821 0.0002 40 2.592e+04 37.12 698.333 14.3172 0.0016 38 3.894e+04 28.37 1372.564 13.2859 0.0008 1.229 0 1.0314 0.4351 0.5962 nan nan 0 nan nan nan NOT_AVAILABLE 276.94943189841 4.53683013461 181.02219395451 -55.64744817535 100001 5176.25 4945.95 5335.00 nan nan nan nan nan nan 200111 2.56 2.41 2.80 4.242 3.925 4.558 150.50346277 0.507 -49.5931335721 0.4963 0.0 0.021007 0.020749 0.00328 81.0 5406940071323466752 150.50338938006 -49.59309309419 1328.24154863213 1293.86919233597 1364.45433933798 1181.24206744877 1 1
23 1680.87 723.452 14.101 0.012 1.338 0.018 1.05 0.024 0.759 0.016 1.401 0.017 150.38668693887746 -49.619931911635895 0.2420 0.059953 -0.054971 -0.023929 246.5 "Gaia DR2 5406950104367036416" 150.38658830984 0.0161 -49.61991105908 0.0164 1635721458409799680 5406950104367036416 469145456 2015.5 0.2808 0.0191 14.7117 -6.304 0.032 6.092 0.032 -0.1838 -0.2460 -0.3939 0.2821 0.0765 0.3227 -0.2853 0.1218 0.0062 -0.0337 238 0 238 0 -3.8511 158.84 0.0 0.0 31 0 83.1989 1.4517 0.0044 -0.063 27 14 0.042431 0 39 0 342 64740.0 13.68 4733.732 13.6604 0.0002 39 2.382e+04 26.67 893.277 14.4090 0.0012 37 5.962e+04 37.69 1582.169 12.8234 0.0007 1.289 0 1.5856 0.7486 0.8370 nan nan 0 nan nan nan NOT_AVAILABLE 276.90501247767 4.46984201028 180.94539284655 -55.71507528878 100001 4255.57 4100.00 4352.67 0.7617 0.6069 1.9306 0.3797 0.3137 0.8800 200111 12.55 12.00 13.53 46.574 37.842 55.306 150.386630202 0.4964 -49.6199372876 0.4925 0.0 0.059773 -0.054932 -0.023564 246.8 5406950104367036416 150.38658830984 -49.61991105908 3219.11709775524 3029.47005377002 3433.37815505138 1179.7014221581 1 1
24 629.562 1019.66 14.117 0.01 1.744 0.014 98.85 99.0 0.946 0.015 1.704 0.012 150.52016013803447 -49.594744663706614 0.7519 0.031575 0.031541 0.001464 87.3 "Gaia DR2 5406940002603993216" 150.52009970726 0.018 -49.5945395092 0.0167 1635721458409799680 5406940002603993216 1207621702 2015.5 0.3005 0.0215 13.9789 -4.925 0.035 1.942 0.032 -0.1264 -0.4139 -0.4571 0.1962 0.1168 0.2429 -0.1851 0.2778 -0.0784 0.0364 221 0 220 1 1.2766 241.85 0.037 0.34 31 1 88.2714 1.4019 0.0045 -0.077 25 15 0.043381 0 39 0 342 77550.0 21.68 3577.332 13.4645 0.0003 38 2.37e+04 34.59 685.099 14.4146 0.0016 38 7.948e+04 40.02 1986.047 12.5113 0.0005 1.330 0 1.9033 0.9502 0.9531 -1.72 0.78 8 4500.0 3.0 0.0 NOT_AVAILABLE 276.95898563029 4.54218878467 181.03892311045 -55.64194442268 100001 4115.96 3876.00 4279.00 1.2663 1.1210 1.9295 0.5982 0.5439 0.7880 200111 14.27 13.21 16.10 52.685 42.668 62.702 150.520132421 0.5366 -49.5945478726 0.5026 3.60216901003832e-08 0.031633 0.03158 0.001828 86.7 5406940002603993216 150.52009970726 -49.59453950921 3027.90966624894 2839.60336844505 3242.19566527104 1181.38750358173 1 1
25 1808.63 1916.99 14.127 0.006 0.627 0.009 0.317 0.011 0.363 0.013 0.721 0.009 150.36946697682384 -49.521283733957276 1.1044 0.099854 -0.066459 0.074525 318.3 "Gaia DR2 5406953162383589632" 150.36906288723 0.0239 -49.52144280005 0.0238 1635721458409799680 5406953162383589632 417748485 2015.5 0.5608 0.0297 18.8839 -9.734 0.047 5.011 0.043 -0.1053 -0.3815 -0.3913 0.1987 0.2918 0.2863 -0.1811 0.2433 -0.1002 0.1755 199 0 199 0 3.6183 273.52 0.104 2.2 31 0 35.3677 1.6041 0.0060 0.021 23 14 0.053649 0 37 0 320 47270.0 29.97 1577.62 14.0018 0.0007 33 2.868e+04 445.6 64.348 14.2076 0.0169 37 3.538e+04 557.2 63.493 13.3900 0.0171 1.355 0 0.8176 0.2058 0.6118 nan nan 0 nan nan nan NOT_AVAILABLE 276.83636445763 4.54154768113 180.82236146785 -55.6442703856 102001 5951.00 5472.50 6303.14 nan nan nan nan nan nan 200111 2.28 2.03 2.70 5.884 5.126 6.642 150.369127449 0.7227 -49.5214643741 0.6667 0.0 0.1001 -0.06642 0.07489 318.4 5406953162383589632 150.36906288723 -49.52144280005 1697.96487938086 1614.60993964635 1790.20040296503 1180.83699070098 1 1
26 1081.19 1453.39 14.147 0.005 0.741 0.008 0.359 0.008 0.444 0.009 0.854 0.007 150.46216967158776 -49.559209675254706 0.4186 0.037398 -0.006076 0.036901 350.6 "Gaia DR2 5406952097231901568" 150.46207245486 0.0191 -49.5591119841 0.0196 1635721458409799680 5406952097231901568 775831310 2015.5 0.3988 0.0238 16.7873 -6.595 0.037 5.043 0.035 -0.1946 -0.3519 -0.4151 0.2451 0.2957 0.3279 -0.1287 0.2719 -0.1170 0.0058 209 0 208 1 -6.8677 93.28 0.0 0.0 31 0 61.0389 1.5809 0.0050 -0.049 24 15 0.045676 0 37 0 321 48010.0 10.62 4521.27 13.9851 0.0002 36 2.413e+04 26.57 908.193 14.3952 0.0012 35 3.484e+04 25.26 1379.081 13.4068 0.0008 1.228 0 0.9884 0.4101 0.5783 nan nan 0 nan nan nan NOT_AVAILABLE 276.90745408545 4.54784886434 180.94776878023 -55.63704196874 100001 5209.53 5045.57 5367.00 nan nan nan nan nan nan 200111 4.37 4.11 4.66 12.656 10.710 14.601 150.462116228 0.5735 -49.5591336981 0.5431 0.0 0.037751 -0.006037 0.037265 350.8 5406952097231901568 150.46207245486 -49.5591119841 2337.57231937571 2212.01216643182 2477.88316652097 1181.29475693684 1 1
27 719.437 1495.36 14.218 0.008 1.57 0.011 1.527 0.032 0.867 0.015 1.572 0.011 150.5081431736501 -49.555473909953186 0.4808 0.047092 0.023762 0.040658 30.3 "Gaia DR2 5406951959792960000" 150.50806862315 0.0181 -49.55534943188 0.0174 1635721458409799680 5406951959792960000 1345333266 2015.5 0.3532 0.0224 15.7340 -1.084 0.038 -0.036 0.035 -0.1343 -0.2533 -0.3979 0.1822 0.2493 0.2215 -0.2504 0.2177 -0.2016 0.0871 211 0 211 0 -0.7614 190.3 0.0 0.0 31 0 81.4028 1.4218 0.0046 0.011 24 15 0.045307 0 38 0 333 63340.0 16.98 3729.234 13.6843 0.0003 38 2.086e+04 30.64 680.824 14.5529 0.0016 37 6.228e+04 51.78 1202.683 12.7760 0.0009 1.313 0 1.7769 0.8687 0.9082 nan nan 0 nan nan nan NOT_AVAILABLE 276.92908939306 4.56880795509 180.9854322694 -55.61577596244 100001 3979.00 3887.51 4179.73 1.1275 0.9583 1.4291 0.5418 0.4700 0.6808 200111 12.25 11.10 12.83 33.879 28.230 39.529 150.50807582 0.5825 -49.5553492766 0.5436 0.0 0.047427 0.023801 0.041022 30.1 5406951959792960000 150.50806862315 -49.55534943188 2614.43934581774 2466.61842150273 2780.62732595899 1181.81034185621 1 1
28 1643.2 771.354 14.273 0.012 1.287 0.017 0.959 0.025 0.731 0.016 1.34 0.018 150.39142676958713 -49.61595261238117 0.1904 0.055593 -0.05189 -0.019948 249.0 "Gaia DR2 5406950104367038336" 150.39135042908 0.0177 -49.61593391993 0.0185 1635721458409799680 5406950104367038336 640632025 2015.5 0.2095 0.0220 9.5309 -3.119 0.036 3.810 0.035 -0.2286 -0.2721 -0.3455 0.2458 0.1586 0.3137 -0.2186 0.0792 0.0723 -0.0706 215 0 215 0 -3.9922 137.85 0.0 0.0 31 0 68.4247 1.4701 0.0048 -0.08 25 14 0.04521 0 37 0 320 53420.0 11.93 4477.67 13.8692 0.0002 34 2.03e+04 25.34 800.959 14.5828 0.0014 35 4.806e+04 38.71 1241.700 13.0574 0.0009 1.280 0 1.5254 0.7136 0.8118 nan nan 0 nan nan nan NOT_AVAILABLE 276.9050772062 4.47487514886 180.94538224411 -55.71004174007 100001 4414.00 4286.00 4649.60 0.5460 0.4280 2.0305 0.2430 0.2042 0.8731 200111 13.68 12.32 14.50 63.959 46.243 81.675 150.391371154 0.5536 -49.6159503229 0.5488 0.0 0.055427 -0.051851 -0.019584 249.3 5406950104367038336 150.39135042908 -49.61593391993 4140.18788348451 3787.6034255341 4561.73512288633 1179.80390455382 1 1
29 964.46 1102.94 14.299 0.004 0.774 0.006 0.126 0.009 0.468 0.007 0.875 0.006 150.477398052781 -49.58811137489356 0.6239 0.008932 0.003826 0.008071 25.4 "Gaia DR2 5406951787994245632" 150.47734070993 0.0179 -49.58794211586 0.0192 1635721458409799680 5406951787994245632 1490130793 2015.5 0.7261 0.0230 31.6280 -8.932 0.037 5.901 0.039 -0.1048 -0.2645 -0.3762 0.1346 0.2039 0.1595 -0.1406 0.1334 -0.2028 0.0970 214 0 214 0 -5.6132 113.52 0.0 0.0 31 0 53.3061 1.5681 0.0050 0.03 24 15 0.046094 0 37 0 324 42230.0 9.187 4597.234 14.1242 0.0002 36 2.110e+04 20.77 1015.894 14.5404 0.0011 35 3.071e+04 21.69 1415.666 13.5437 0.0008 1.227 0 0.9967 0.4162 0.5805 nan nan 0 nan nan nan NOT_AVAILABLE 276.93279292799 4.53078511378 180.99296044484 -55.65374053688 100001 5363.50 5202.80 6136.78 nan nan nan nan nan nan 200111 2.10 1.60 2.23 3.286 3.015 3.556 150.477400031 0.5719 -49.5879675212 0.61 0.0 0.009278 0.003865 0.008435 24.6 5406951787994245632 150.47734070993 -49.58794211586 1325.43270912324 1285.99206331708 1367.32106745448 1181.05372874829 1 1
30 475.65 42.513 14.342 0.013 0.923 0.019 0.262 0.024 0.554 0.02 0.983 0.02 150.54112405603468 -49.67533796817004 0.8565 0.091044 0.045063 -0.07911 150.3 "Gaia DR2 5406937425623797120" 150.54107517981 0.2386 -49.67510214986 0.2435 1635721458409799680 5406937425623797120 789185797 2015.5 1.0758 0.2969 3.6232 -5.805 0.502 -2.744 0.503 -0.0937 -0.2284 -0.2656 0.2261 0.0932 0.2514 -0.0759 0.1037 -0.0857 0.0478 237 0 236 1 139.3823 34823.34 2.412 1200.0 31 0 0.1655 1.5486 0.0633 -0.036 27 15 0.45456 0 40 0 347 43480.0 18.58 2340.551 14.0927 0.0005 40 2.047e+04 36.15 566.338 14.5734 0.0019 39 3.376e+04 32.19 1048.652 13.4410 0.0010 1.247 0 1.1324 0.4807 0.6517 nan nan 0 nan nan nan NOT_AVAILABLE 277.01845793409 4.48597630222 181.14565465111 -55.69718675057 100001 5027.37 4930.29 5118.95 1.1332 0.8474 1.4666 0.6023 0.4530 0.7498 nan nan nan nan nan nan nan 150.5411138 7.7772 -49.6750903359 7.7932 0.0 0.090747 0.045102 -0.078745 150.2 5406937425623797120 150.54107517981 -49.67510214986 996.798135419667 708.088561547213 1649.28214877691 1180.44303626979 1 1
